% # columns="iteration, evaluation, sigma, void, void,  stds==sigma*sqrt(diag(C))", seed=904305, Fri Aug  7 11:40:20 2020, <python>{}</python>
1 25 0.049690528459566605 0 0 0.04969054096286184 0.049690623192975916 0.04969058504484367 0.049690602030573766 0.04969054412630651 0.04969051079225477 0.04969037950864926 0.04969056095914406 0.049690634396850376 0.04969093870847284 0.049690433389724356 0.0496905520591871 0.04969043213913272 0.04969068704316917 0.04969049985862872 0.0496905117180698 0.04969058308368146 0.049690444727377193 0.049690610899251954 0.04969059891825732 0.04969051001477476 0.049690620200022385 0.04969051067591302 0.04969059519822431 0.04969034698637523 0.04969048553165028 0.04969045251959077 0.0496903565927885 0.04969064208241268 0.04969055013907629 0.04969060852177525 0.04969054220445356 0.049690407237559804 0.04969063822219118 0.04969065513270845 0.04969046808718723 0.0496905028464217 0.0496907156266881 0.04969047544771127 0.04969054616435371 0.049690739516269906 0.049690496802652646 0.04969059541132935 0.04969041526463298 0.049690887996621094 0.049690549817490055 0.049690529873083825 0.0496906802026206 0.0496906075640334 0.04969051997956402 0.04969059099575435 0.04969052667453948 0.04969056416699992 0.0496905677640791 0.049690681999322354 0.049690562814514644 0.04969048964991412 0.0496903632780088 0.049690640671983324 0.04969054823258347 0.04969062190774934 0.04969062643868981 0.04969074627630811 0.049690790178907054 0.04969063426795897 0.04969077977855957 0.049690348045548005 0.04969077600570435 0.0496906671518135 0.04969075785794461 0.04969055337654044 0.04969077659566355 0.04969068757711111 0.04969071339719436 0.04969074052284998 0.04969071321980255 0.04969071085461178 0.049690674150828756 0.04969065706255137 0.0496906420799071 0.04969068859831593 0.04969070388426563 0.049690607660036454 0.04969057271297569 0.04969066218829656 0.04969046348293755 0.04969089341389901 0.049690553412202625 0.04969068637510095 0.04969077505763727 0.04969079370722261 0.0496907801988905 0.04969090211405775 0.0496907529883813 0.04969047241465932 0.049690565490281245 0.04969066346312234 0.049690621249294756 0.04969067511869709 0.04969067073084516 0.04969078466138897 0.04969071805643044 0.04969063144506838 0.04969081844823354 0.04969081756586173 0.04969087711894497 0.049690683649787015 0.04969096855250701 0.04969067763504964 0.049691018811458675 0.049690786648730174 0.04969092174661926 0.049690762973823216 0.04969089986022311 0.04969050051737443 0.049690669694999745 0.04969077183315299 0.04969085149226043 0.04969088221089202 0.04969068813071363 0.04969081126842909 0.04969053546016056 0.04969076350962494 0.049690834613661625 0.04969071706022661 0.04969075596492204 0.049690890736408 0.04969075858361211 0.049690809665129766 0.049690571846310205 0.04969082399462048 0.04969081097003738 0.049690687218158176 0.0496909730530163 0.04969073555593821 0.04969084732633385 0.049690722095850584 0.04969084346372403 0.049690889907977286 0.04969086217880446 0.04969079647653533 0.04969071315345597 0.04969076702511684 0.049690837387638694 0.049690714965528335 0.0496907863962368 0.04969083775216855 0.049690839790831456 0.04969096681250881 0.04969063667668933 0.04969078421206752 0.049690703512590244 0.04969088024094455 0.04969087413503083 0.04969104510178953 0.04969072038493731 0.0496908306801743 0.049691257498951785 0.049690950703138344 0.0496907902596869 0.04969086625435619 0.04969079556426898 0.04969075368593809 0.04969078591597362 0.04969078017117859 0.0496907347140268 0.049690778240691104 0.04969104914255343 0.04969096036060726 0.04969087829317541 0.049690933649090545 0.049690850172502084 0.04969089265790332 0.049690799283094285 0.049690783273396176 0.04969103842741686 0.049690758113263934 0.04969078379733704 0.04969089637857886 0.04969073821508797 0.049690839999392396 0.049690880416389256 0.0496907868093143 0.0496908071979938 0.04969085859547695 0.04969071313941191 0.049690728135944155 0.04969086260834855 0.049690840271042244 0.04969078725704683 0.049691065223776476 0.049690974261886366 0.049691115245353794 0.049690877050418365 0.04969076682834041 0.04969099829127994 0.049690884533890256 0.04969096409547121 0.049690819842942414 0.04969099392883941 0.049690847994565565 0.04969118091043728 0.049691050046270155 0.049690843696401935 0.04969096386809323 0.04969103890921895 0.049690785022393914 0.04969090219567862 0.04969077954733316 0.04969093894566738 0.04969088174366044 0.049690932202520986 0.049690809819001897 0.04969088423008378 0.04969075053760338 0.04969080954174526 0.04969059087954999 0.04969110399324959 0.049690814471518616 0.04969076425129484 0.049691475188042594 0.04969050143634704 0.04969084603705164 0.04969084616019435 0.04969103471208672 0.04969087363846464 0.049690740377364796 0.04969102872942484 0.04969106031174252 0.04969083560357141 0.04969102186439163 0.04969111559686259 0.04969083929566016 0.04969101508253408 0.04969100894112196 0.049690972704311685 0.04969070561444834 0.049690792038217746 0.04969108206824336 0.04969087506162503 0.049691030287891784 0.049690766398917736 0.04969090670360386 0.0496908757819661 0.04969077025689051 0.04969105751328797 0.0496909326203225 0.04969119981035275 0.0496908488087892 0.049691068257320024 0.049691051848457436 0.0496909632748929 0.04969105509373324 0.04969092749926301 0.04969091116989161 0.04969104320581521 0.049691052045929544 0.049690732200229036 0.04969100025423311 0.04969091650754871 0.04969096683648829 0.0496911773075842 0.04969125899916551 0.04969091537341873 0.04969086746408579 0.04969117371474063 0.04969104899445333 0.04969081086842046 0.049690898585921024 0.0496909031887582 0.049691023897213485 0.049691333208812874 0.049691102218339944 0.04969089337361823 0.04969090067321549 0.04969110540801201 0.049691056320843856 0.049690681043547624 0.04969116993897271 0.0496910687569724 0.04969104069884421 0.049691207799691946 0.04969119805793096 0.04969092943884537 0.04969091214418797 0.04969123350682779 0.04969092405767706 0.04969086957330371 0.04969110616645125 0.04969103920182078 0.04969085843004122 0.049691069687745525 0.04969118342272153 0.0496911280707051 0.04969092990957188 0.04969123792821439 0.04969090728564589 0.04969086668676304 0.04969107450502082 0.04969101379873221 0.049691125903176654 0.0496910303537017 0.04969111933826663 0.04969102957032384 0.04969110912639423 0.04969085009919871 0.049691089524605866 0.04969114782195177 0.04969115540924189 0.049691153343210566 0.049691034012248454 0.049691024257980144 0.049691158607181846 0.04969111935082927 0.04969114003675174 0.049691093588708095 0.04969123950259331 0.049691154898730584 0.04969129228764484 0.04969122852638118 0.04969099282981594 0.04969108531138514 0.04969119001430227 0.04969107825207306 0.04969102454292623 0.04969115733531408 0.04969129445807043 0.049691058872125854 0.049690959747363046 0.04969129738734234 0.04969102353721486 0.049691304945686895 0.049691143008475026 0.049691069135884884 0.049691364638613206 0.0496912846539451 0.049691228963710164 0.04969099718880334 0.04969108100249251 0.04969112840188032 0.049691401457162436 0.04969136351929881 0.049691277196549914 0.049691232620381866 0.049691214681907306 0.04969116106343565 0.04969116347627158 0.04969132903056423 0.04969117498926506 0.049691302441618096 0.04969111043068299 0.049691373693240434 0.04969111000689907 0.049691233732275186 0.0496911145232548 0.04969113594829083 0.04969119510452801 0.04969135274180511 0.04969119090817324 0.04969098979150072 0.049691130661556594 0.04969106273594926 0.04969097351969932 0.04969120327079279 0.049691370888783025 0.04969125113458533 0.049691191422422426 0.04969127522933974 0.049691344127487505 0.049691314369992266 0.0496911244977257 0.04969125173221868 0.049691513365437895 0.04969143778031236 0.04969098581835902 0.04969113348432385 0.04969135528823385 0.049691122793857026 0.049691389785191435 0.049691120374104066 0.049691140228759166 0.04969134793897746 0.04969119545788682 0.0496911506025787 0.0496912494342145 0.0496913277814857 0.04969120279691437 0.04969115482593379 0.049691272176830614 0.04969122754586701 0.04969116134501756 0.04969127439579885 0.04969127911416495 0.04969130218168893 0.04969120766427577 0.04969129807456762 0.04969114279899274 0.04969143263053462 0.049691074179206984 0.04969114385811962 0.04969139123202393 0.04969139809211348 0.04969145386490004 0.04969138283596488 0.04969115019545208 0.049691099260891054 0.049691344811914416 0.04969125297323971 0.0496912479778022 0.04969132713990637 0.049691416036033484 0.04969134677648164 0.04969115733954147 0.04969118944462364 0.04969131302183241 0.049691440227405785 0.0496912893551725 0.04969156287904223 0.04969128891636809 0.04969112239542151 0.04969119628019008 0.04969111848669083 0.04969127332467521 0.049691286144335885 0.049691381871092906 0.04969145001095678 0.04969129889962221 0.04969148653301381 0.04969122501646804 0.04969139727576295 0.04969127919126026 0.04969133759874325 0.04969142809883727 0.04969131649557147 0.049691403555572604 0.04969172878307797 0.04969158293306403 0.04969129107400453 0.04969146468698045 0.04969128074359519 0.049691440617545775 0.04969133034539384 0.04969126881767559 0.04969133563270315 0.04969138567019804 0.049691043634146226 0.04969138932983374 0.04969145031982742 0.04969124165435179 0.049691267090133544 0.04969133328648137 0.04969134087926113 0.04969149349294166 0.04969125576943245 0.04969137661959069 0.04969164863421456 0.04969125032369949 0.04969131512870819 0.04969140916515597 0.04969147409397131 0.0496913710346428 0.04969136248865028 0.04969141345485483 0.049691292690013406 0.049691398057066086 0.04969141060350002 0.04969137455085518 0.04969140796018641 0.04969144971703134 0.04969127839266493 0.049691291330336944 0.049691457076109107 0.04969150361229371 0.04969131938170613 0.04969146248879631 0.04969114812916409 0.04969130735174844 0.04969153740733623 0.04969137649046308 0.04969131710369374 0.04969134547958023 0.049691457625622555 0.0496912395117132 0.04969150442078248 0.049691290257782884 0.04969115093802437 0.049691361603156056 0.04969142277833768 0.04969144307681273 0.0496913554696232 0.049691416273686416 0.049691354947755124 0.04969130839612191 0.04969149994580722 0.04969159834353305 0.04969157864085466 0.049691280369428305 0.04969138708703767 0.04969166967758882 0.049691507491710765 0.04969132470817012 0.04969148525545657 0.04969151779464989 0.04969141337509923 0.04969142417822666 0.04969142559864432 0.04969147190559093 0.04969146141866378 0.049691577160255324 0.04969142236798188 0.049691369560785126 0.04969155339113475 0.04969142768902163 0.04969144820004795 0.04969149286733186 0.049691453383571144 0.049691439111105386 0.049691560927982416 0.049691417636875686 0.049691462152008946 0.04969170111660023 0.04969141840154842 0.04969133746282048 0.049691555630962045 0.04969152820540734 0.04969189442774191 0.04969130638119058 0.04969148853563079 0.04969154798463476 0.0496914810101432 0.049691439857139356 0.049691497712803956 0.04969149978533332 0.04969168727060001 0.049691532693433106 0.049691515661987866 0.04969158689148081 0.04969154584917863 0.04969157637541176 0.04969151212652349 0.04969135611538718 0.04969163849302183 0.049691522700161465 0.04969145894328438 0.04969141017977228 0.049691683953615194 0.04969146042578319 0.04969157903861471 0.049691663601717534 0.049691689828359184 0.04969165180418486 0.04969157139204515 0.049691371785454214 0.04969155173132468 0.04969133359525415 0.04969140907967838 0.04969167980758972 0.049691634437801536 0.04969164630681651 0.04969127634540013 0.04969166005732177 0.04969158910994223 0.04969160592317341 0.049691545524937986 0.049691516427351354 0.04969155685626692 0.049691596398756394 0.04969162977697656 0.049691335594363686 0.049691536696149986 0.04969156920703928 0.04969157677744169 0.049691450040101434 0.049691762646097135 0.04969167487471502 0.049691323206931426 0.04969146802774435 0.0496915659969415 0.049691594153179065 0.04969154915216739 0.04969164979091777 0.049691634665857666 0.049691751794470725 0.04969151576556674 0.0496916812860809 0.04969152974622291 0.04969152980196415 0.04969167542463137 0.049691596325791836 0.04969161936149648 0.04969153410752089 0.049691676079236295 0.04969142936408843 0.049691608897877 0.049691721832146096 0.04969156523215215 0.049691814766369614 0.049691882749068966 0.049691638831282636 0.049691584400432004 0.049691632863500645 0.04969157852821281 0.04969202944121971 0.04969161268913605 0.04969162257244467 0.04969178560215355 0.04969166127130421 0.049691650281116 0.049691929246025016 0.04969170331206038 0.04969170179424059 0.04969173287339563 0.049691512365801306 0.04969170025917113 0.049691671653821524 0.04969171799060156 0.04969157304080215 0.049691490838566346 0.04969197546879799 0.04969173203663672 0.04969178621620763 0.04969160399905637 0.049691601326369746 0.04969172029337875 0.04969175529757669 0.049691689706002 0.04969167009660073 0.049691735647758056 0.0496917316226341 0.04969146697258392 0.04969167922804669 0.04969144931452256 0.04969158156319754 0.04969178093519334 0.04969156416615549 0.049691687060990475 0.049691706749411 0.049691603867286854 0.04969164073185576 0.04969181847237447 0.049691627895261964 0.04969166381129382 0.04969169987466148 0.04969173724232336 0.049691824677314755 0.04969162690976679 0.04969185049238586 0.04969196011068131 0.049691604426399465 0.04969186775085351 0.04969149473057112 0.04969176479976339 0.049691727735307493 0.04969184160561231 0.049691771078548025 0.04969178751157443 0.04969171975385423 0.049691807112438556 0.049691634129529025 0.04969158863254343 0.04969174160682258 0.04969168623277926 0.04969165657741562 0.04969192414279906 0.0496918453218104 0.049691677256512176 0.049691734304805224 0.049691769098286064 0.04969181692671113 0.049691908573171836 0.049691819206214266 0.04969166814206071 0.04969187518928272 0.04969168242363922 0.04969182248195809 0.049692014892765 0.04969155216927964 0.04969203800383927 0.049692021289903146 0.049691825802456714 0.0496916889580931 0.04969203674219817 0.04969154197820734 0.04969202064728208 0.049691670264910594 0.04969167278043681 0.04969180804744588 0.04969179964387117 0.049691860716746854 0.04969222393772836 0.04969181870569182 0.04969170926464596 0.04969174660413824 0.04969190346334342 0.04969190473731377 0.04969183836812312 0.04969204421834163 0.049691743754126536 0.04969167604078577 0.04969195538626967 0.04969196531102279 0.049691707821910534 0.04969186874116893 0.04969204201796608 0.04969163505630733 0.049691765606337555 0.049691791782012884 0.04969191604307447 0.04969180380740219 0.04969192356634822 0.049691756191816754 0.04969182534143883 0.04969184989522917 0.0496917373885284 0.04969197025066403 0.04969183951016384 0.049691945235066336 0.04969182690450931 0.04969204325954446 0.049691986490883785 0.04969194081155564 0.04969190278912384 0.04969173418975731 0.04969164714428356 0.04969176550108306 0.04969190601369055 0.04969222802941399 0.049691956455200095 0.04969192212031433 0.04969196925863854 0.04969205065102549 0.04969160325228717 0.04969169360518235 0.049691963086303664 0.04969192566215136 0.04969186589449707 0.04969189774222861 0.04969209815271014 0.04969195113173823 0.04969205113584375 0.049691905642153616 0.049691745429360314 0.049691747519039396 0.04969190236651605 0.04969164937634874 0.04969201533467911 0.04969187958616331 0.04969215905398549 0.04969205608843906 0.049691856590315 0.04969191824600672 0.049691663093220484 0.04969186114639574 0.04969204646532255 0.04969183190882925 0.04969187312884659 0.0496915105432071 0.04969188049731494 0.04969204260360127 0.04969199642311871 0.04969202924132825 0.049691890503304796 0.049692036696069974 0.049691790382092274 0.04969192283660537 0.0496919214742388 0.04969201348529381 0.04969184598864772 0.04969196342058711 0.049691657431582964 0.04969162822459151 0.04969199197036033 0.04969192355031927 0.0496920158835602 0.04969196655734552 0.04969204369565451 0.04969187209836934 0.049691791520725136 0.04969203944480522 0.049691979165651726 0.049692191958378706 0.049691891266142915 0.04969193505260412 0.04969196627173505 0.04969188206320904 0.04969207509178168 0.049692111791982886 0.049692003176532454 0.0496919768362006 0.04969198202922833 0.04969181242591662 0.049691926693870125 0.04969225277496996 0.0496919165641921 0.04969200200163173 0.049691973418236626 0.049692055610218167 0.049692130170244 0.04969188826029771 0.0496920197067799 0.04969210649820984 0.04969197663021932 0.04969209811348315 0.04969191959164971 0.049692358322495286 0.049692149739950744 0.04969208204046939 0.049692112404880674 0.049692336551405286 0.04969199769148899 0.04969180836811507 0.04969224122940667 0.04969208235934316 0.04969197060618467 0.04969198148327267 0.049692014636017766 0.049692148105446254 0.0496920991702922 0.04969207936435781 0.04969205422053288 0.0496919278990812 0.049691948561530405 0.04969207427951909 0.0496920504012928 0.04969207449763461 0.049692146507051095 0.049691935388359934 0.04969169897953492 0.04969206232718143 0.04969190220220326 0.04969219449686687 0.049692089947673955 0.0496919593741105 0.04969227405779409 0.04969211323643152 0.0496921764920188 0.049692067098871175 0.049692170605241726 0.049692312605639624 0.049691964925278526 0.04969206430627171 0.049692015503605184 0.04969244592466048 0.04969211520792893 0.04969208702987637 0.049692363071419374 0.04969177634098242 0.04969219801812246 0.049691945570139395 0.04969239321091891 0.04969208549213543 0.049692236625312004 0.04969257390157127 0.04969219719094725 0.049691998934232345 0.04969222419205149 0.04969208873363991 0.049692129045610885 0.049692125669076874 0.049692259506070015 0.049692015292587675 0.04969196458544041 0.04969202759936362 0.049692054734493576 0.04969200279032753 0.04969217011459392 0.049692184754534706 0.04969226013761359 0.04969229693051847 0.04969206498132037 0.049692123645229166 0.049692287002682585 0.049692317550942326 0.04969213301861748 0.04969228249221293 0.049692290807987025 0.04969190591725449 0.04969206156038886 0.04969207911201793 0.04969223512849176 0.04969217150218956 0.04969225778232809 0.04969236075366843 0.04969203936572063 0.04969238023717243 0.049692346901684344 0.04969225084676331 0.049692303666004606 0.0496921713356162 0.04969207167029106 0.04969217501920862 0.049691763045825954 0.049692014148290005 0.049692086271655896 0.049692114100044656 0.049692198142117366 0.049692381272883904 0.049692358702506406 0.04969232782869472 0.04969229927511156 0.04969219017938436 0.04969216541527418 0.0496921478537048 0.049692170083641636 0.0496922434103922 0.04969212689116717 0.04969218430749889 0.04969226518047028 0.04969203440407546 0.049692137518601076 0.04969228074236989 0.04969234018898194 0.04969228701653322 0.049692015814313865 0.04969209126610359 0.049692296733570895 0.049692280460486314 0.049692256076265554 0.049692248396547074 0.04969208300003015 0.04969220807442593 0.0496922808258272 0.04969227559099505 0.04969205642030037 0.04969190425271325 0.04969238549560382 0.04969220690822396 0.04969203925444613 0.0496921100137574 0.0496927422321644 0.04969237045802787 0.04969238062902095 0.04969223275941149 0.04969238052146291 0.04969233243962114 0.049692222700678745 0.04969239912622375 0.04969217712134838 0.04969236138052059 0.049692513165101204 0.04969212978675609 0.04969216147550659 0.049692495543024726 0.04969230658007829 0.04969244079906235 0.04969218064744101 0.049692508288176424 0.049692532947033845 0.04969230813402502 0.04969227945426742 0.04969222982206995 0.049692298725714026 0.049692282944554335 0.049692242169902576 0.0496921925135054 0.049692317609538336 0.04969249433446171 0.04969226620045969 0.04969230462772513 0.04969229880909099 0.04969232796824933 0.04969226797205538 0.049692168566479546 0.049692270943325276 0.04969230443799641 0.04969249915228405 0.04969249568270215 0.04969217714043945 0.04969239529915433 0.0496922764404658 0.04969245935197074 0.04969266173064208 0.04969228713967317 0.04969232378690106 0.04969227243166685 0.0496923770051878 0.049692342545750445 0.049692282258908434 0.04969224138645883 0.049692217227080546 0.04969253823201198 0.049692591184521115 0.04969220624765299 0.04969234037154211 0.04969228497904048 0.04969237605103682 0.049692309432460766 0.049692329563615856 0.04969245843286888 0.049692352145048094 0.04969244893768959 0.04969238395638763 0.04969225239876438 0.049692495418686956 0.04969235503759031 0.049692487184762116 0.04969254087512226 0.049692647254072894 0.04969239553734424 0.0496922508967923 0.04969232043146269 0.04969245602232955 0.04969246346456254 0.049692518869474185 0.049692368124213106 0.04969250808195028 0.04969227974920986 0.049692526406931864 0.04969246207991681 0.04969251797047172 0.049692392268773394 0.04969240598208175 0.04969224251313477 0.04969252161042765 0.04969242026652398 0.0496924060109413 0.049692427459932624 0.04969244897060329 0.0496924585676679 0.04969240948396571 0.04969219990819213 0.04969241564716833 0.04969248762585493 0.049692252573920404 0.04969253183895483 0.04969230649142062 0.049692455717179174 0.049692525215881356 0.049692561019395384 0.04969252014382608 0.04969230722774352 0.04969297633719623 0.049692435132834334 0.049692704119561046 0.04969242724871738 0.04969238487934983 0.04969230794387259 0.04969235152069403 0.049692406278504755 0.049692515214710006 0.049692598216384096 0.04969234563966533 0.04969236596206575 0.04969236694120529 0.04969247537195938 0.049692406352203754 0.049692101368514936 0.04969256056834468 0.0496925348912717 0.049692398745898675 0.04969255023310716 0.049692690457822944 0.04969252010035537 0.049692527705151736 0.049692574485919225 0.04969237591422247 0.04969250354890418 0.049692517457395086 0.04969255762564583 0.04969251472892523 0.04969254289246085 0.049692504418646796 0.04969252081892698 0.049692735184898945 0.049692524489453556 0.04969247801528687 0.04969247457867583 0.04969268132233628 0.04969241221320253 0.0496923742602706 0.04969251703825622 0.04969274392148422 0.04969232065596534 0.049692585125048136 0.049692540277606834 0.049692513847885644 0.04969252528596646 0.04969226113574063 0.0496926112384402 0.04969270207029344 0.04969259527491648 0.04969264720754935 0.04969248265849679 0.04969250502612376 0.04969271660413845 0.049692585876785315 0.049692544637387294 0.04969249729720906 0.04969256798814258 0.049692692864795975 0.04969254219999703 0.049692571557942156 0.04969244322706518 0.04969265472877602 0.04969273824281656 0.0496926467786351 0.04969258106291373 0.049692635116490726 0.04969263906265912 0.04969257185927128 0.049692610365891635 0.049692630795444115 0.04969274484743588 0.049692693957177424 0.04969269804000775 0.049692593690961795 0.04969254452731824 0.049692806077224025 0.04969251663569618 0.04969257561947152 0.04969266495216593 0.04969267693167089 0.04969258348199641 0.04969259961181789 0.04969249077659718 0.049692656736553854 0.049692556859753614 0.04969253748642931 0.049692706047332245 0.04969270947058929 0.04969266832254266 0.04969294578519658 0.049692708824729155 0.049692683412026824 0.04969259998350019 0.04969271548007919 0.049692646926869505 0.049692614055130854 0.04969266798201194 0.04969275685083858 0.049692634733931484 0.04969259141709352 0.04969244205858734 0.049692624386596364 0.04969271358149994 0.04969275850808422 0.04969256529287599 0.04969253726881556 0.049692663261851004 0.049692777669160824 0.049692617746742454 0.04969262420879033 0.04969260603442643 0.04969270390128243 0.04969262875107241 0.04969272680755749 0.0496926527802394 0.04969279780754487 0.04969278188097799 0.04969286454550395 0.049692639749315475 0.04969267625158592 0.04969265711405555 0.04969262466851662 0.04969248726460245 0.04969273093819837 0.04969267174442391 0.049692767172710005 0.049692771784044173 0.049692632368790006 0.04969263785514745 0.04969269528006195 0.049692859655628294 0.049692752927398165 0.049692596228157034 0.04969277502443096 0.049692644036356974 0.049692746622806684 0.04969285583727914 0.049692763103864786 0.04969269035525114 0.04969246821939195 0.04969259136203152 0.049692596141348015 0.04969282308889356 0.04969266697818282 0.0496926881598538 0.04969275453907837 0.049692687411570645 0.049692790672711984 0.04969266110845482 0.04969273923469479 0.04969281734230024 0.049692723885819794 0.049692881964341115 0.049692775414276975 0.04969271390108101 0.049692752918586436 0.04969264090802217 0.049692832344357306 0.049692948929975944 0.049692509444842776 0.04969288220408013 0.049692786910183306 0.049692728098100075 0.04969266728831318 0.04969272738756154 0.04969258171816319 0.049692659632845124 0.049692793064258695 0.04969279531017824 0.04969291639099128 0.049692824428465225 0.04969281221900343 0.04969277562212482 0.049692688728161655 0.04969276872635906 0.049692755745161576 0.0496927476061801 0.049692674862665875 0.04969257488484964 0.04969270136843383 0.049692859309954374 0.04969293184885855 0.04969282107152128 0.04969282841612096 0.049692853583158676 0.049693048833050084 0.04969260943965351 0.049692885936253296 0.04969293276101892 0.04969280663267946 0.049692951931313005 0.049692882312695794 0.04969291326711685 0.049692535467851406 0.04969272020705068 0.049692903625660534 0.049692836565703884 0.04969277282668148 0.04969294952714104 0.049692936177268845 0.04969294579284504 0.04969292131880456 0.049692755361615756 0.04969294796183647 0.04969271351681695 0.04969292598135294 0.04969285488565949 0.049692788210422695 0.04969287317415823 0.049692856295075055 0.04969282057217096 0.04969291641398785 0.049692676748190855 0.04969285309257777 0.04969305374581593 0.0496927437120181 0.049692897468207424 0.04969306042595765 0.04969283348177512 0.04969302372154366 0.0496928170996384 0.04969284767857605 0.04969296382554863 0.04969279706279549 0.04969291069626884 0.04969278233664654 0.049692813212524875 0.04969252409431449 0.049693114800023724 0.04969298429312765 0.04969286854951922 0.04969280612380219 0.049692771640635736 0.0496931450472049 0.04969294600098707 0.049692855792165425 0.049692773726401296 0.049692935359895225 0.04969294448845307 0.04969295046927892 0.04969297899382039 0.0496931754178835 0.049692885624839145 0.04969271286831817 0.04969305987914768 0.049692917174135015 0.049692887951545285 0.04969278264814414 0.04969291970178612 0.049692838284705554 0.049692928930395064 0.04969296837849751 0.04969300954161042 0.049692934333217205 0.04969306767200483 0.04969277056636503 0.049692878859106386 0.04969293668824246 0.0496929601813972 0.04969297087424938 0.049692885922971324 0.04969293318316494 0.04969285190678037 0.04969287701350687 0.04969312729443632 0.049692963507363574 0.04969270825255437 0.04969298581791325
