(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553039456442 (Tue Mar 19 18:50:56 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553039493570 (Tue Mar 19 18:51:33 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553039541075 (Tue Mar 19 18:52:21 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553039651700 (Tue Mar 19 18:54:11 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040435203 (Tue Mar 19 19:07:15 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040458521 (Tue Mar 19 19:07:38 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040607941 (Tue Mar 19 19:10:07 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040731601 (Tue Mar 19 19:12:11 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040807328 (Tue Mar 19 19:13:27 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553040978107 (Tue Mar 19 19:16:18 CDT 2019)
(10,20)-CMA-ES(mu_eff=6.2), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553049073309 (Tue Mar 19 21:31:13 CDT 2019)
(10,20)-CMA-ES(mu_eff=6.2), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553049144096 (Tue Mar 19 21:32:24 CDT 2019)
(2,5)-CMA-ES(mu_eff=1.6), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553049546649 (Tue Mar 19 21:39:06 CDT 2019)
(1,3)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553050429235 (Tue Mar 19 21:53:49 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553101912275 (Wed Mar 20 12:11:52 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553102212720 (Wed Mar 20 12:16:52 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104331791 (Wed Mar 20 12:52:11 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104402026 (Wed Mar 20 12:53:22 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104569836 (Wed Mar 20 12:56:09 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104640651 (Wed Mar 20 12:57:20 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104759821 (Wed Mar 20 12:59:19 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553104926815 (Wed Mar 20 13:02:06 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553105665776 (Wed Mar 20 13:14:25 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553105839468 (Wed Mar 20 13:17:19 CDT 2019)
(1,2)-CMA-ES(mu_eff=1.0), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553106645830 (Wed Mar 20 13:30:45 CDT 2019)
 CMA-ES warning: flat fitness landscape, consider reformulation of fitness, step-size increased
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553107965222 (Wed Mar 20 13:52:45 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553107976335 (Wed Mar 20 13:52:56 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553108002703 (Wed Mar 20 13:53:22 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553108042435 (Wed Mar 20 13:54:02 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553108111211 (Wed Mar 20 13:55:11 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553108125720 (Wed Mar 20 13:55:25 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553147270200 (Thu Mar 21 00:47:50 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553147330058 (Thu Mar 21 00:48:50 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553147363868 (Thu Mar 21 00:49:23 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553148290750 (Thu Mar 21 01:04:50 CDT 2019)
(5,10)-CMA-ES(mu_eff=3.4), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553148322548 (Thu Mar 21 01:05:22 CDT 2019)
(75,150)-CMA-ES(mu_eff=40.1), Ver="0.99.22", dimension=40, 0 diagonal iter., randomSeed=1553148727618 (Thu Mar 21 01:12:07 CDT 2019)
